model_id,origin_week_ref,target_week_ref,horizon_steps,tau_years,yield_col,yield_pred,yield_obs,error,abs_error
dl,2021-05-21,2021-06-18,4,1.0,bbg_bz_bond_1y,6.197805945235503,6.6549,-0.4570940547644966,0.4570940547644966
dl,2021-05-21,2021-06-18,4,3.0,bbg_bz_bond_3y,8.17919545551807,8.3809,-0.20170454448193098,0.20170454448193098
dl,2021-05-21,2021-06-18,4,5.0,bbg_bz_bond_5y,9.199004422095376,8.9693,0.22970442209537545,0.22970442209537545
dl,2021-05-21,2021-06-18,4,10.0,bbg_bz_bond_10y,9.91257500922713,9.5204,0.3921750092271292,0.3921750092271292
dl,2021-05-21,2021-08-20,13,1.0,bbg_bz_bond_1y,6.338005706426341,8.1389,-1.8008942935736583,1.8008942935736583
dl,2021-05-21,2021-08-20,13,3.0,bbg_bz_bond_3y,8.221435204764564,9.586,-1.3645647952354363,1.3645647952354363
dl,2021-05-21,2021-08-20,13,5.0,bbg_bz_bond_5y,9.202642074396532,10.1899,-0.9872579256034673,0.9872579256034673
dl,2021-05-21,2021-08-20,13,10.0,bbg_bz_bond_10y,9.922372110659008,11.1168,-1.1944278893409912,1.1944278893409912
dl,2021-05-21,2021-11-19,26,1.0,bbg_bz_bond_1y,6.441551309689448,11.982,-5.540448690310551,5.540448690310551
dl,2021-05-21,2021-11-19,26,3.0,bbg_bz_bond_3y,8.232369086896671,11.9622,-3.729830913103328,3.729830913103328
dl,2021-05-21,2021-11-19,26,5.0,bbg_bz_bond_5y,9.179260790137478,11.7752,-2.5959392098625216,2.5959392098625216
dl,2021-05-21,2021-11-19,26,10.0,bbg_bz_bond_10y,9.912456185581453,11.7007,-1.7882438144185464,1.7882438144185464
dl,2021-05-21,2022-05-20,52,1.0,bbg_bz_bond_1y,6.5905659504030565,13.2548,-6.664234049596943,6.664234049596943
dl,2021-05-21,2022-05-20,52,3.0,bbg_bz_bond_3y,8.271722603813918,12.2102,-3.938477396186082,3.938477396186082
dl,2021-05-21,2022-05-20,52,5.0,bbg_bz_bond_5y,9.169637205290812,12.0893,-2.919662794709188,2.919662794709188
dl,2021-05-21,2022-05-20,52,10.0,bbg_bz_bond_10y,9.889515593019754,12.2944,-2.404884406980246,2.404884406980246
dl,2021-05-28,2021-06-25,4,1.0,bbg_bz_bond_1y,6.205337785959556,6.7281,-0.5227622140404442,0.5227622140404442
dl,2021-05-28,2021-06-25,4,3.0,bbg_bz_bond_3y,7.909933403878572,8.1686,-0.2586665961214276,0.2586665961214276
dl,2021-05-28,2021-06-25,4,5.0,bbg_bz_bond_5y,8.83466558030399,8.6541,0.18056558030399117,0.18056558030399117
dl,2021-05-28,2021-06-25,4,10.0,bbg_bz_bond_10y,9.614720232667143,9.5186,0.09612023266714331,0.09612023266714331
dl,2021-05-28,2021-08-27,13,1.0,bbg_bz_bond_1y,6.308144409425514,8.2191,-1.9109555905744848,1.9109555905744848
dl,2021-05-28,2021-08-27,13,3.0,bbg_bz_bond_3y,7.9907564875188175,9.4084,-1.4176435124811828,1.4176435124811828
dl,2021-05-28,2021-08-27,13,5.0,bbg_bz_bond_5y,8.896333198554743,9.8695,-0.9731668014452577,0.9731668014452577
dl,2021-05-28,2021-08-27,13,10.0,bbg_bz_bond_10y,9.640976795649404,10.5986,-0.957623204350595,0.957623204350595
dl,2021-05-28,2021-11-26,26,1.0,bbg_bz_bond_1y,6.367006829406024,11.8292,-5.462193170593976,5.462193170593976
dl,2021-05-28,2021-11-26,26,3.0,bbg_bz_bond_3y,8.041063456508532,11.7788,-3.7377365434914687,3.7377365434914687
dl,2021-05-28,2021-11-26,26,5.0,bbg_bz_bond_5y,8.942597869767841,11.6632,-2.720602130232159,2.720602130232159
dl,2021-05-28,2021-11-26,26,10.0,bbg_bz_bond_10y,9.685426705359752,11.7037,-2.018273294640247,2.018273294640247
dl,2021-05-28,2022-05-27,52,1.0,bbg_bz_bond_1y,6.472832579558958,13.2989,-6.826067420441042,6.826067420441042
dl,2021-05-28,2022-05-27,52,3.0,bbg_bz_bond_3y,8.122009901875554,12.2499,-4.127890098124446,4.127890098124446
dl,2021-05-28,2022-05-27,52,5.0,bbg_bz_bond_5y,9.010375756611706,12.2052,-3.194824243388293,3.194824243388293
dl,2021-05-28,2022-05-27,52,10.0,bbg_bz_bond_10y,9.74297058732253,12.4976,-2.7546294126774704,2.7546294126774704
dl,2021-06-04,2021-07-02,4,1.0,bbg_bz_bond_1y,6.309501515885755,6.656,-0.3464984841142451,0.3464984841142451
dl,2021-06-04,2021-07-02,4,3.0,bbg_bz_bond_3y,7.858233445794275,8.1735,-0.315266554205726,0.315266554205726
dl,2021-06-04,2021-07-02,4,5.0,bbg_bz_bond_5y,8.700142583232756,8.7027,-0.0025574167672441916,0.0025574167672441916
